0	latitude	longitude	diurnal
49522	36.4996	-121.3333	50391.8
49523	36.4996	-121.3327	50391.8
49524	36.4996	-121.3322	50391.8
49525	36.4996	-121.3316	50391.8
49526	36.4996	-121.3313	50391.8
49527	36.4996	-121.3308	50391.8
49528	36.4996	-121.3302	50391.8
49529	36.4996	-121.3297	50391.8
49530	36.4996	-121.3294	50391.8
49531	36.4996	-121.3288	50391.8
49532	36.4996	-121.3283	50391.8
49533	36.4996	-121.3277	50391.8
49534	36.4996	-121.3275	50391.8
49535	36.4996	-121.3269	50391.8
49536	36.4996	-121.3263	50391.8
49537	36.4996	-121.3258	50391.8
49538	36.4996	-121.3255	50391.8
49539	36.4996	-121.3250	50391.8
49540	36.4996	-121.3244	50391.8
49541	36.4996	-121.3241	50391.8
49542	36.4996	-121.3236	50391.8
49543	36.4996	-121.3230	50391.8
49544	36.4996	-121.3225	50391.7
49545	36.4996	-121.3222	50391.7
49546	36.4996	-121.3216	50391.7
49547	36.4996	-121.3211	50391.7
49548	36.4996	-121.3205	50391.7
49549	36.4996	-121.3202	50391.7
49550	36.4996	-121.3197	50391.7
49551	36.4996	-121.3191	50391.7
49552	36.4996	-121.3186	50391.7
49553	36.4996	-121.3183	50391.7
49554	36.4996	-121.3177	50391.7
49555	36.4996	-121.3172	50391.7
49556	36.4996	-121.3166	50391.7
49557	36.4996	-121.3163	50391.7
49558	36.4996	-121.3158	50391.7
49559	36.4996	-121.3152	50391.7
49560	36.4996	-121.3147	50391.7
49561	36.4996	-121.3144	50391.7
49562	36.4996	-121.3138	50391.7
49563	36.4996	-121.3133	50391.7
49564	36.4996	-121.3127	50391.7
49565	36.4996	-121.3125	50391.7
49566	36.4996	-121.3119	50391.7
49567	36.4996	-121.3113	50391.7
49568	36.4995	-121.3108	50391.7
49569	36.4995	-121.3105	50391.7
49570	36.4995	-121.3100	50391.7
49571	36.4995	-121.3094	50391.7
49572	36.4995	-121.3091	50391.7
49573	36.4995	-121.3086	50391.7
49574	36.4995	-121.3080	50391.6
49575	36.4996	-121.3075	50391.6
49576	36.4996	-121.3072	50391.6
49577	36.4996	-121.3066	50391.6
49578	36.4996	-121.3061	50391.6
49579	36.4996	-121.3058	50391.6
49580	36.4996	-121.3052	50391.6
49581	36.4996	-121.3047	50391.6
49582	36.4996	-121.3044	50391.6
49583	36.4996	-121.3038	50391.6
49584	36.4996	-121.3033	50391.6
49585	36.4996	-121.3030	50391.6
49586	36.4996	-121.3025	50391.6
49587	36.4996	-121.3019	50391.6
49588	36.4996	-121.3013	50391.6
49589	36.4996	-121.3011	50391.6
49590	36.4996	-121.3005	50391.6
49591	36.4997	-121.3000	50391.6
49592	36.4997	-121.2997	50391.6
49593	36.4997	-121.2991	50391.6
49594	36.4997	-121.2986	50391.6
49595	36.4997	-121.2983	50391.6
49596	36.4997	-121.2977	50391.6
49597	36.4997	-121.2972	50391.6
49598	36.4997	-121.2969	50391.6
49599	36.4997	-121.2963	50391.6
49600	36.4997	-121.2958	50391.6
49601	36.4997	-121.2955	50391.6
49602	36.4997	-121.2950	50391.6
49603	36.4997	-121.2944	50391.6
49604	36.4997	-121.2941	50391.5
49605	36.4997	-121.2936	50391.5
49606	36.4997	-121.2930	50391.5
49607	36.4998	-121.2925	50391.5
49608	36.4998	-121.2922	50391.5
49609	36.4998	-121.2916	50391.5
49610	36.4998	-121.2911	50391.5
49611	36.4998	-121.2908	50391.5
49612	36.4998	-121.2902	50391.5
49613	36.4998	-121.2897	50391.5
49614	36.4998	-121.2894	50391.5
49615	36.4998	-121.2888	50391.5
49616	36.4998	-121.2883	50391.5
49617	36.4998	-121.2880	50391.5
49618	36.4998	-121.2875	50391.5
49619	36.4998	-121.2869	50391.5
49620	36.4998	-121.2866	50391.5
49621	36.4998	-121.2861	50391.5
49622	36.4998	-121.2855	50391.5
49623	36.4999	-121.2852	50391.5
49624	36.4999	-121.2847	50391.5
49625	36.4999	-121.2841	50391.5
49626	36.4999	-121.2836	50391.5
49627	36.4999	-121.2833	50391.5
49628	36.4999	-121.2827	50391.5
49629	36.4999	-121.2822	50391.5
49630	36.4999	-121.2819	50391.5
49631	36.4999	-121.2813	50391.5
49632	36.4999	-121.2808	50391.5
49633	36.4999	-121.2805	50391.5
49634	36.4999	-121.2800	50391.4
49635	36.4999	-121.2794	50391.4
49636	36.4999	-121.2791	50391.4
49637	36.4999	-121.2786	50391.4
49638	36.4999	-121.2780	50391.4
49639	36.5000	-121.2777	50391.4
49640	36.5000	-121.2772	50391.4
49641	36.5000	-121.2766	50391.4
49642	36.5000	-121.2763	50391.4
49643	36.5000	-121.2758	50391.4
49644	36.5000	-121.2752	50391.4
49645	36.5000	-121.2750	50391.4
49646	36.5000	-121.2744	50391.4
49647	36.5000	-121.2738	50391.4
49648	36.5000	-121.2733	50391.4
49649	36.5000	-121.2730	50391.4
49650	36.5000	-121.2725	50391.4
49651	36.5000	-121.2719	50391.4
49652	36.5000	-121.2716	50391.4
49653	36.5000	-121.2711	50391.4
49654	36.5000	-121.2705	50391.4
49655	36.5000	-121.2702	50391.4
49656	36.5001	-121.2697	50391.4
49657	36.5001	-121.2691	50391.4
49658	36.5001	-121.2688	50391.4
49659	36.5001	-121.2683	50391.4
49660	36.5001	-121.2677	50391.4
49661	36.5001	-121.2675	50391.4
49662	36.5001	-121.2669	50391.3
49663	36.5001	-121.2663	50391.3
49664	36.5001	-121.2661	50391.3
49665	36.5001	-121.2655	50391.3
49666	36.5001	-121.2650	50391.3
49667	36.5001	-121.2644	50391.3
49668	36.5001	-121.2641	50391.3
49669	36.5001	-121.2636	50391.3
49670	36.5001	-121.2630	50391.3
49671	36.5001	-121.2627	50391.3
49672	36.5002	-121.2622	50391.3
49673	36.5002	-121.2616	50391.3
49674	36.5002	-121.2613	50391.3
49675	36.5002	-121.2608	50391.3
49676	36.5002	-121.2602	50391.3
49677	36.5002	-121.2600	50391.3
49678	36.5002	-121.2594	50391.3
49679	36.5002	-121.2588	50391.3
49680	36.5002	-121.2586	50391.3
49681	36.5002	-121.2580	50391.3
49682	36.5002	-121.2575	50391.3
49683	36.5002	-121.2572	50391.3
49684	36.5002	-121.2566	50391.3
49685	36.5002	-121.2561	50391.3
49686	36.5002	-121.2558	50391.3
49687	36.5002	-121.2552	50391.3
49688	36.5003	-121.2547	50391.3
49689	36.5003	-121.2541	50391.3
49690	36.5003	-121.2538	50391.3
49691	36.5003	-121.2533	50391.2
49692	36.5003	-121.2527	50391.2
49693	36.5003	-121.2525	50391.2
49694	36.5003	-121.2519	50391.2
49695	36.5003	-121.2513	50391.2
49696	36.5003	-121.2511	50391.2
49697	36.5003	-121.2505	50391.2
49698	36.5003	-121.2500	50391.2
49699	36.5003	-121.2497	50391.2
49700	36.5003	-121.2491	50391.2
49701	36.5003	-121.2486	50391.2
49702	36.5003	-121.2483	50391.2
49703	36.5003	-121.2477	50391.2
49704	36.5003	-121.2472	50391.2
49705	36.5003	-121.2469	50391.2
49706	36.5003	-121.2463	50391.2
49707	36.5003	-121.2458	50391.2
49708	36.5003	-121.2452	50391.2
49709	36.5003	-121.2450	50391.2
49710	36.5003	-121.2444	50391.2
49711	36.5003	-121.2438	50391.2
49712	36.5003	-121.2436	50391.2
49713	36.5003	-121.2430	50391.2
49714	36.5003	-121.2425	50391.2
49715	36.5003	-121.2422	50391.2
49716	36.5003	-121.2416	50391.2
49717	36.5003	-121.2411	50391.2
49718	36.5003	-121.2408	50391.2
49719	36.5003	-121.2402	50391.1
49720	36.5003	-121.2397	50391.1
49721	36.5003	-121.2394	50391.1
49722	36.5003	-121.2388	50391.1
49723	36.5003	-121.2383	50391.1
49724	36.5003	-121.2380	50391.1
49725	36.5003	-121.2375	50391.1
49726	36.5003	-121.2369	50391.1
49727	36.5004	-121.2363	50391.1
49728	36.5004	-121.2361	50391.1
49729	36.5004	-121.2355	50391.1
49730	36.5004	-121.2350	50391.1
49731	36.5004	-121.2347	50391.1
49732	36.5004	-121.2341	50391.1
49733	36.5004	-121.2336	50391.1
49734	36.5004	-121.2333	50391.1
49735	36.5004	-121.2327	50391.1
49736	36.5004	-121.2322	50391.1
49737	36.5004	-121.2319	50391.1
49738	36.5004	-121.2313	50391.1
49739	36.5004	-121.2308	50391.1
49740	36.5004	-121.2305	50391.1
49741	36.5004	-121.2300	50391.1
49742	36.5004	-121.2294	50391.1
49743	36.5004	-121.2291	50391.1
49744	36.5004	-121.2286	50391.1
49745	36.5004	-121.2280	50391.1
49746	36.5004	-121.2277	50391.1
49747	36.5004	-121.2272	50391.1
49748	36.5004	-121.2266	50391.1
49749	36.5004	-121.2261	50391.1
49750	36.5004	-121.2258	50391.0
49751	36.5004	-121.2252	50391.0
49752	36.5004	-121.2247	50391.0
49753	36.5004	-121.2244	50391.0
49754	36.5004	-121.2238	50391.0
49755	36.5004	-121.2233	50391.0
49756	36.5004	-121.2230	50391.0
49757	36.4935	-121.1730	50380.7
49758	36.4935	-121.1725	50380.7
49759	36.4935	-121.1722	50380.7
49760	36.4935	-121.1716	50380.7
49761	36.4935	-121.1713	50380.7
49762	36.4935	-121.1708	50380.7
49763	36.4935	-121.1705	50380.7
49764	36.4935	-121.1700	50380.7
49765	36.4935	-121.1697	50380.7
49766	36.4935	-121.1691	50380.7
49767	36.4935	-121.1688	50380.7
49768	36.4935	-121.1683	50380.7
49769	36.4935	-121.1677	50380.7
49770	36.4935	-121.1675	50380.7
49771	36.4935	-121.1669	50380.7
49772	36.4935	-121.1666	50380.7
49773	36.4935	-121.1661	50380.7
49774	36.4935	-121.1658	50380.7
49775	36.4935	-121.1652	50380.7
49776	36.4935	-121.1650	50380.6
49777	36.4935	-121.1644	50380.6
49778	36.4935	-121.1641	50380.6
49779	36.4935	-121.1636	50380.6
49780	36.4935	-121.1633	50380.6
49781	36.4935	-121.1627	50380.6
49782	36.4935	-121.1625	50380.6
49783	36.4935	-121.1619	50380.6
49784	36.4935	-121.1616	50380.6
49785	36.4935	-121.1611	50380.6
49786	36.4935	-121.1608	50380.6
49787	36.4935	-121.1602	50380.6
49788	36.4935	-121.1600	50380.6
49789	36.4935	-121.1594	50380.6
49790	36.4935	-121.1588	50380.6
49791	36.4935	-121.1586	50380.6
49792	36.4935	-121.1580	50380.6
49793	36.4935	-121.1577	50380.6
49794	36.4935	-121.1572	50380.6
49795	36.4935	-121.1569	50380.6
49796	36.4935	-121.1563	50380.6
49797	36.4935	-121.1561	50380.6
49798	36.4935	-121.1555	50380.5
49799	36.4935	-121.1552	50380.5
49800	36.4935	-121.1547	50380.5
49801	36.4935	-121.1544	50380.5
49802	36.4935	-121.1538	50380.5
49803	36.4935	-121.1536	50380.5
49804	36.4935	-121.1530	50380.5
49805	36.4935	-121.1527	50380.5
49806	36.4935	-121.1522	50380.5
49807	36.4936	-121.1519	50380.5
49808	36.4936	-121.1513	50380.5
49809	36.4936	-121.1511	50380.5
49810	36.4936	-121.1505	50380.5
49811	36.4936	-121.1500	50380.5
49812	36.4936	-121.1497	50380.5
49813	36.4936	-121.1491	50380.5
49814	36.4936	-121.1488	50380.5
49815	36.4936	-121.1483	50380.5
49816	36.4936	-121.1480	50380.5
49817	36.4936	-121.1475	50380.5
49818	36.4936	-121.1472	50380.5
49819	36.4936	-121.1466	50380.5
49820	36.4936	-121.1463	50380.5
49821	36.4936	-121.1458	50380.4
49822	36.4936	-121.1455	50380.4
49823	36.4936	-121.1450	50380.4
49824	36.4936	-121.1447	50380.4
49825	36.4936	-121.1441	50380.4
49826	36.4936	-121.1438	50380.4
49827	36.4936	-121.1433	50380.4
49828	36.4936	-121.1430	50380.4
49829	36.4936	-121.1425	50380.4
49830	36.4936	-121.1422	50380.4
49831	36.4936	-121.1416	50380.4
49832	36.4936	-121.1411	50380.4
49833	36.4936	-121.1408	50380.4
49834	36.4936	-121.1402	50380.4
49835	36.4936	-121.1400	50380.4
49836	36.4936	-121.1394	50380.4
49837	36.4936	-121.1391	50380.4
49838	36.4936	-121.1386	50380.4
49839	36.4936	-121.1383	50380.4
49840	36.4936	-121.1377	50380.4
49841	36.4936	-121.1375	50380.4
49842	36.4936	-121.1369	50380.4
49843	36.4936	-121.1366	50380.4
49844	36.4936	-121.1361	50380.3
49845	36.4936	-121.1358	50380.3
49846	36.4936	-121.1352	50380.3
49847	36.4936	-121.1350	50380.3
49848	36.4936	-121.1344	50380.3
49849	36.4936	-121.1341	50380.3
49850	36.4936	-121.1336	50380.3
49851	36.4936	-121.1330	50380.3
49852	36.4936	-121.1327	50380.3
49853	36.4936	-121.1322	50380.3
49854	36.4936	-121.1319	50380.3
49855	36.4936	-121.1313	50380.3
49856	36.4936	-121.1311	50380.3
49857	36.4936	-121.1305	50380.3
49858	36.4936	-121.1302	50380.3
49859	36.4936	-121.1297	50380.3
49860	36.4936	-121.1294	50380.3
49861	36.4936	-121.1288	50380.3
49862	36.4936	-121.1286	50380.3
49863	36.4936	-121.1280	50380.3
49864	36.4936	-121.1277	50380.3
49865	36.4936	-121.1272	50380.3
49866	36.4936	-121.1269	50380.2
49867	36.4936	-121.1263	50380.2
49868	36.4936	-121.1261	50380.2
49869	36.4937	-121.1255	50380.2
49870	36.4937	-121.1252	50380.2
49871	36.4937	-121.1247	50380.2
49872	36.4937	-121.1241	50380.2
49873	36.4937	-121.1238	50380.2
49874	36.4937	-121.1233	50380.2
49875	36.4937	-121.1230	50380.2
49876	36.4937	-121.1225	50380.2
49877	36.4937	-121.1222	50380.2
49878	36.4937	-121.1216	50380.2
49879	36.4937	-121.1213	50380.2
49880	36.4937	-121.1208	50380.2
49881	36.4937	-121.1205	50380.2
49882	36.4937	-121.1200	50380.2
49883	36.4937	-121.1197	50380.2
49884	36.4937	-121.1191	50380.2
49885	36.4937	-121.1188	50380.2
49886	36.4937	-121.1183	50380.2
49887	36.4937	-121.1180	50380.2
49888	36.4937	-121.1175	50380.2
49889	36.4937	-121.1172	50380.1
49890	36.4937	-121.1166	50380.1
49891	36.4937	-121.1163	50380.1
49892	36.4937	-121.1158	50380.1
49893	36.4937	-121.1152	50380.1
49894	36.4937	-121.1150	50380.1
49895	36.4937	-121.1144	50380.1
49896	36.4937	-121.1141	50380.1
49897	36.4937	-121.1136	50380.1
49898	36.4937	-121.1133	50380.1
49899	36.4937	-121.1127	50380.1
49900	36.4937	-121.1125	50380.1
49901	36.4937	-121.1119	50380.1
49902	36.4937	-121.1116	50380.1
49903	36.4937	-121.1111	50380.1
49904	36.4937	-121.1108	50380.1
49905	36.4937	-121.1102	50380.1
49906	36.4937	-121.1100	50380.1
49907	36.4937	-121.1094	50380.1
49908	36.4937	-121.1091	50380.1
49909	36.4937	-121.1086	50380.1
49910	36.4937	-121.1083	50380.1
49911	36.4937	-121.1077	50380.1
49912	36.4937	-121.1072	50380.0
49913	36.4937	-121.1069	50380.0
49914	36.4937	-121.1063	50380.0
49915	36.4937	-121.1061	50380.0
49916	36.4937	-121.1055	50380.0
49917	36.4937	-121.1052	50380.0
49918	36.4937	-121.1047	50380.0
49919	36.4937	-121.1044	50380.0
49920	36.4937	-121.1038	50380.0
49921	36.4937	-121.1036	50380.0
49922	36.4937	-121.1030	50380.0
49923	36.4937	-121.1027	50380.0
49924	36.4937	-121.1022	50380.0
49925	36.4937	-121.1019	50380.0
49926	36.4937	-121.1013	50380.0
49927	36.4937	-121.1011	50380.0
49928	36.4937	-121.1005	50380.0
49929	36.4937	-121.1002	50380.0
49930	36.4937	-121.0997	50380.0
49931	36.4937	-121.0994	50380.0
49932	36.4937	-121.0988	50380.0
49933	36.4937	-121.0983	50380.0
49934	36.4937	-121.0980	50379.9
49935	36.4937	-121.0975	50379.9
49936	36.4938	-121.0972	50379.9
49937	36.4938	-121.0966	50379.9
49938	36.4938	-121.0963	50379.9
49939	36.4938	-121.0958	50379.9
49940	36.4938	-121.0955	50379.9
49941	36.4938	-121.0950	50379.9
49942	36.4938	-121.0947	50379.9
49943	36.4938	-121.0941	50379.9
49944	36.4938	-121.0938	50379.9
49945	36.4938	-121.0933	50379.9
49946	36.4938	-121.0930	50379.9
49947	36.4938	-121.0925	50379.9
49948	36.4938	-121.0922	50379.9
49949	36.4938	-121.0916	50379.9
49950	36.4938	-121.0913	50379.9
49951	36.4938	-121.0908	50379.9
49952	36.4938	-121.0905	50379.9
49953	36.4938	-121.0900	50379.9
49954	36.4938	-121.0894	50379.9
49955	36.4938	-121.0891	50379.9
49956	36.4938	-121.0886	50379.9
49957	36.4938	-121.0883	50379.8
49958	36.4938	-121.0877	50379.8
49959	36.4938	-121.0875	50379.8
49960	36.4938	-121.0869	50379.8
49961	36.4938	-121.0866	50379.8
49962	36.4938	-121.0861	50379.8
49963	36.4938	-121.0858	50379.8
49964	36.4938	-121.0852	50379.8
49965	36.4938	-121.0850	50379.8
49966	36.4938	-121.0844	50379.8
49967	36.4938	-121.0841	50379.8
49968	36.4938	-121.0836	50379.8
49969	36.4938	-121.0833	50379.8
49970	36.4938	-121.0827	50379.8
49971	36.4938	-121.0825	50379.8
49972	36.4938	-121.0819	50379.8
49973	36.4938	-121.0816	50379.8
49974	36.4938	-121.0811	50379.8
49975	36.4938	-121.0808	50379.8
49976	36.4938	-121.0802	50379.8
49977	36.4938	-121.0800	50379.8
49978	36.4939	-121.0794	50379.8
49979	36.4939	-121.0791	50379.7
49980	36.4939	-121.0786	50379.7
49981	36.4939	-121.0783	50379.7
49982	36.4939	-121.0777	50379.7
49983	36.4939	-121.0775	50379.7
49984	36.4939	-121.0772	50379.7
49985	36.4939	-121.0766	50379.7
49986	36.4939	-121.0763	50379.7
49987	36.4939	-121.0758	50379.7
49988	36.4940	-121.0755	50379.7
49989	36.4940	-121.0750	50379.7
49990	36.4940	-121.0747	50379.7
49991	36.4940	-121.0741	50379.7
49992	36.4940	-121.0738	50379.7
49993	36.4940	-121.0736	50379.7
49994	36.4940	-121.0730	50379.7
49995	36.4940	-121.0727	50379.7
49996	36.4940	-121.0722	50379.7
49997	36.4940	-121.0719	50379.7
49998	36.4941	-121.0713	50379.7
49999	36.4941	-121.0711	50379.7
50000	36.4941	-121.0705	50379.7
50001	36.4941	-121.0702	50379.7
50002	36.4941	-121.0700	50379.7
50003	36.4941	-121.0694	50379.6
50004	36.4941	-121.0691	50379.6
50005	36.4941	-121.0686	50379.6
50006	36.4941	-121.0683	50379.6
50007	36.4941	-121.0677	50379.6
50008	36.4942	-121.0675	50379.6
50009	36.4942	-121.0669	50379.6
50010	36.4942	-121.0666	50379.6
50011	36.4942	-121.0663	50379.6
50012	36.4942	-121.0658	50379.6
50013	36.4942	-121.0655	50379.6
50014	36.4942	-121.0650	50379.6
50015	36.4942	-121.0647	50379.6
50016	36.4942	-121.0641	50379.6
50017	36.4943	-121.0638	50379.6
50018	36.4943	-121.0633	50379.6
50019	36.4943	-121.0630	50379.6
50020	36.4943	-121.0625	50379.6
50021	36.4943	-121.0622	50379.6
50022	36.4943	-121.0619	50379.6
50023	36.4943	-121.0613	50379.6
50024	36.4943	-121.0611	50379.6
50025	36.4943	-121.0605	50379.6
50026	36.4943	-121.0602	50379.5
50027	36.4944	-121.0597	50379.5
50028	36.4944	-121.0594	50379.5
50029	36.4944	-121.0588	50379.5
50030	36.4944	-121.0586	50379.5
50031	36.4944	-121.0583	50379.5
50032	36.4944	-121.0577	50379.5
50033	36.4944	-121.0575	50379.5
50034	36.4944	-121.0569	50379.5
50035	36.4944	-121.0566	50379.5
50036	36.4944	-121.0561	50379.5
50037	36.4945	-121.0558	50379.5
50038	36.4945	-121.0552	50379.5
50039	36.4945	-121.0550	50379.5
50040	36.4945	-121.0547	50379.5
50041	36.4945	-121.0541	50379.5
50042	36.4945	-121.0538	50379.5
50043	36.4945	-121.0533	50379.5
50044	36.4945	-121.0530	50379.5
50045	36.4945	-121.0525	50379.5
50046	36.4945	-121.0522	50379.5
50047	36.4946	-121.0516	50379.5
50048	36.4946	-121.0513	50379.5
50049	36.4946	-121.0511	50379.5
50050	36.4946	-121.0505	50379.4
50051	36.4946	-121.0502	50379.4
50052	36.4946	-121.0497	50379.4
50053	36.4946	-121.0494	50379.4
50054	36.4946	-121.0488	50379.4
50055	36.4946	-121.0486	50379.4
50056	36.4946	-121.0480	50379.4
50057	36.4947	-121.0477	50379.4
50058	36.4947	-121.0472	50379.4
50059	36.4947	-121.0469	50379.4
50060	36.4947	-121.0466	50379.4
50061	36.4947	-121.0461	50379.4
50062	36.4947	-121.0458	50379.4
50063	36.4947	-121.0452	50379.4
50064	36.4947	-121.0450	50379.4
50065	36.4947	-121.0444	50379.4
50066	36.4947	-121.0441	50379.4
50067	36.4948	-121.0436	50379.4
50068	36.4948	-121.0433	50379.4
50069	36.4948	-121.0430	50379.4
50070	36.4948	-121.0425	50379.4
50071	36.4948	-121.0422	50379.4
50072	36.4948	-121.0416	50379.3
50073	36.4948	-121.0413	50379.3
50074	36.4948	-121.0408	50379.3
50075	36.4948	-121.0405	50379.3
50076	36.4948	-121.0400	50379.3
50077	36.4949	-121.0397	50379.3
50078	36.4949	-121.0394	50379.3
50079	36.4949	-121.0388	50379.3
50080	36.4949	-121.0386	50379.3
50081	36.4949	-121.0380	50379.3
50082	36.4949	-121.0377	50379.3
50083	36.4949	-121.0372	50379.3
50084	36.4949	-121.0369	50379.3
50085	36.4949	-121.0363	50379.3
50086	36.4949	-121.0361	50379.3
50087	36.4950	-121.0358	50379.3
50088	36.4950	-121.0352	50379.3
50089	36.4950	-121.0350	50379.3
50090	36.4950	-121.0344	50379.3
50091	36.4950	-121.0341	50379.3
50092	36.4950	-121.0336	50379.3
50093	36.4950	-121.0333	50379.3
50094	36.4950	-121.0327	50379.2
50095	36.4950	-121.0325	50379.2
50096	36.4950	-121.0319	50379.2
50097	36.4951	-121.0316	50379.2
50098	36.4951	-121.0313	50379.2
50099	36.4951	-121.0308	50379.2
50100	36.4951	-121.0305	50379.2
50101	36.4951	-121.0300	50379.2
50102	36.4951	-121.0297	50379.2
50103	36.4951	-121.0291	50379.2
50104	36.4951	-121.0288	50379.2
50105	36.4951	-121.0283	50379.2
50106	36.4951	-121.0280	50379.2
50107	36.4952	-121.0277	50379.2
50108	36.4952	-121.0272	50379.2
50109	36.4952	-121.0269	50379.2
50110	36.4952	-121.0263	50379.2
50111	36.4952	-121.0261	50379.2
50112	36.4952	-121.0255	50379.2
50113	36.4952	-121.0252	50379.2
50114	36.4952	-121.0247	50379.2
50115	36.4952	-121.0244	50379.2
50116	36.4952	-121.0241	50379.2
50117	36.4953	-121.0236	50379.1
50118	36.4953	-121.0233	50379.1
50119	36.4953	-121.0227	50379.1
50120	36.4953	-121.0225	50379.1
50121	36.4953	-121.0219	50379.1
50122	36.4953	-121.0216	50379.1
50123	36.4953	-121.0211	50379.1
50124	36.4953	-121.0208	50379.1
50125	36.4953	-121.0205	50379.1
50126	36.4953	-121.0200	50379.1
50127	36.4954	-121.0197	50379.1
50128	36.4954	-121.0191	50379.1
50129	36.4954	-121.0188	50379.1
50130	36.4954	-121.0183	50379.1
50131	36.4954	-121.0180	50379.1
50132	36.4954	-121.0175	50379.1
50133	36.4954	-121.0172	50379.1
50134	36.4954	-121.0166	50379.1
50135	36.4954	-121.0163	50379.1
50136	36.4954	-121.0161	50379.1
50137	36.4955	-121.0155	50379.1
50138	36.4955	-121.0152	50379.1
50139	36.4955	-121.0147	50379.1
50140	36.4955	-121.0144	50379.1
50141	36.4955	-121.0138	50379.0
50142	36.4955	-121.0136	50379.0
50143	36.4955	-121.0130	50379.0
50144	36.4955	-121.0127	50379.0
50145	36.4955	-121.0125	50379.0
50146	36.4955	-121.0119	50379.0
50147	36.4956	-121.0116	50379.0
50148	36.4956	-121.0111	50379.0
50149	36.4956	-121.0108	50379.0
50150	36.4956	-121.0102	50379.0
50151	36.4956	-121.0100	50379.0
50152	36.4956	-121.0094	50379.0
50153	36.4956	-121.0091	50379.0
50154	36.4956	-121.0088	50379.0
50155	36.4956	-121.0083	50379.0
50156	36.4956	-121.0080	50379.0
50157	36.4957	-121.0075	50379.0
50158	36.4957	-121.0072	50379.0
50159	36.4957	-121.0066	50379.0
50160	36.4957	-121.0063	50379.0
50161	36.4957	-121.0058	50379.0
50162	36.4957	-121.0055	50379.0
50163	36.4957	-121.0052	50379.0
50164	36.4957	-121.0047	50378.9
50165	36.4957	-121.0044	50378.9
50166	36.4957	-121.0038	50378.9
50167	36.4958	-121.0036	50378.9
50168	36.4958	-121.0030	50378.9
50169	36.4958	-121.0027	50378.9
50170	36.4958	-121.0022	50378.9
50171	36.4958	-121.0019	50378.9
50172	36.4958	-121.0013	50378.9
50173	36.4958	-121.0011	50378.9
50174	36.4958	-121.0008	50378.9
50175	36.4958	-121.0002	50378.9
50176	36.4958	-121.0000	50378.9
50177	36.4959	-120.9994	50378.9
50178	36.4959	-120.9991	50378.9
50179	36.4959	-120.9986	50378.9
50180	36.4959	-120.9983	50378.9
50181	36.4959	-120.9977	50378.9
50182	36.4959	-120.9975	50378.9
50183	36.4959	-120.9972	50378.9
50184	36.4959	-120.9966	50378.9
50185	36.4959	-120.9963	50378.9
50186	36.4959	-120.9958	50378.9
50187	36.4960	-120.9955	50378.9
50188	36.4960	-120.9950	50378.8
50189	36.4960	-120.9947	50378.8
50190	36.4960	-120.9941	50378.8
50191	36.4960	-120.9938	50378.8
50192	36.4960	-120.9936	50378.8
50193	36.4960	-120.9930	50378.8
50194	36.4960	-120.9927	50378.8
50195	36.4960	-120.9922	50378.8
50196	36.4960	-120.9919	50378.8
50197	36.4961	-120.9913	50378.8
50198	36.4961	-120.9911	50378.8
50199	36.4961	-120.9905	50378.8
50200	36.4961	-120.9902	50378.8
50201	36.4961	-120.9900	50378.8
50202	36.4961	-120.9894	50378.8
50203	36.4961	-120.9891	50378.8
50204	36.4961	-120.9886	50378.8
50205	36.4961	-120.9883	50378.8
50206	36.4961	-120.9877	50378.8
50207	36.4962	-120.9875	50378.8
50208	36.4962	-120.9869	50378.8
50209	36.4962	-120.9866	50378.8
50210	36.4962	-120.9861	50378.7
50211	36.4962	-120.9858	50378.7
50212	36.4962	-120.9855	50378.7
50213	36.4962	-120.9850	50378.7
50214	36.4962	-120.9847	50378.7
50215	36.4962	-120.9841	50378.7
50216	36.4962	-120.9838	50378.7
50217	36.4963	-120.9833	50378.7
50218	36.4963	-120.9830	50378.7
50219	36.4963	-120.9825	50378.7
50220	36.4963	-120.9822	50378.7
50221	36.4963	-120.9819	50378.7
50222	36.4963	-120.9813	50378.7
50223	36.4963	-120.9811	50378.7
50224	36.4963	-120.9805	50378.7
50225	36.4963	-120.9802	50378.7
50226	36.4963	-120.9797	50378.7
50227	36.4964	-120.9794	50378.7
50228	36.4964	-120.9788	50378.7
50229	36.4964	-120.9786	50378.7
50230	36.4964	-120.9783	50378.7
50231	36.4964	-120.9777	50378.7
50232	36.4964	-120.9775	50378.6
50233	36.4964	-120.9769	50378.6
50234	36.4964	-120.9766	50378.6
50235	36.4964	-120.9761	50378.6
50236	36.4964	-120.9758	50378.6
50237	36.4965	-120.9752	50378.6
50238	36.4964	-120.9750	50378.6
50239	36.4964	-120.9747	50378.6
50240	36.4964	-120.9741	50378.6
50241	36.4964	-120.9738	50378.6
50242	36.4964	-120.9733	50378.6
50243	36.4964	-120.9730	50378.6
50244	36.4964	-120.9725	50378.6
50245	36.4964	-120.9722	50378.6
50246	36.4964	-120.9716	50378.6
50247	36.4964	-120.9713	50378.6
50248	36.4964	-120.9708	50378.6
50249	36.4964	-120.9705	50378.6
50250	36.4964	-120.9702	50378.6
50251	36.4964	-120.9697	50378.6
50252	36.4964	-120.9694	50378.6
50253	36.4964	-120.9688	50378.6
50254	36.4964	-120.9686	50378.6
50255	36.4964	-120.9680	50378.6
50256	36.4964	-120.9677	50378.5
50257	36.4964	-120.9672	50378.5
